127.0.0.1 - - [22/Sep/2016:08:59:37 +0800] "GET /img/exit_pic.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:37 +0800] "GET /img/sign_out.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /index.htm HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /css/common.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /css/dialog.css HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /css/index.css HTTP/1.1" 200 2307
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/toTop.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular-resource.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular-route.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/jquery-2.1.1.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/store.min.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/jquery.cookie.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/public/global_config.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/public/global.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/public/ajaxAction.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/public/index.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/services/services.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/filters/filters.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/directives/directives.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/controllers/controller.js HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular.min.js.map HTTP/1.1" 404 1007
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/banner_bg.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/about_l_bg.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/about_tit_bg.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/icon_1.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/icon_2.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /img/icon_3.png HTTP/1.1" 304 -
127.0.0.1 - - [22/Sep/2016:08:59:44 +0800] "GET /js/vendor/angular-route.min.js.map HTTP/1.1" 404 1019
